rowkey,cust_ind,ecif_cust_id,cust_nm,unify_credit_code,found_dt,survival_status,opscope,cert_capt_amt,cert_capt_ccy,org_capt_amt,org_capt_ccy,hold_type,corp_econ_type,four_commis_corp_scale,cert_province,cert_city,cert_district,busin_addr,mec_num,industry_cd,industry_big_cd,industry_mid_cd,industry_sml_cd,oprt_cust_ind,scient_corp_ind,soe_ind,poe_ind,cb_poe_ind,icpe_ind,gov_com_fin_ind,gov_com_chs_ind,gov_com_other_ind,ngo_ind,re_comp_ind,fl_ind,mainten_fund_ind,legal_rep_nm,legal_rep_cust_id,act_ctrl_psn_nm,act_ctrl_psn_cust_id,vol_manager_id,vol_manager_org_id,manu_manager_id,manu_manager_org_id,pyrl_sign_ind,rplymt_tax_sign_ind,itnst_sign_ind,corp_ebnkg_sign_ind,mb_sign_ind,snd_bl_sign_ind,snd_bl_cust_sign_ind,pyrl_sign_dt,corp_ebnkg_sign_dt,mb_sign_dt,snd_bl_sign_dt,agt_cnt_12m,agt_amt_12m,agt_num_12m,agt_vld_ind_12m,corp_ebnkg_trans_y_ind,corp_mb_trans_y_ind,pyst_cust_y_ind,swap_corp_cust_ind,cash_cst_ind,sk_cust_ind,forex_cust_y_ind,open_acct_dt,lvl1_cust_ind,bsc_dep_acct_ind,manu_settle_amt,manu_settle_amt_avg_cnt,zero_dep_cust_ind,genal_cust_ind,ptntl_cst_ind,val_cust_ind,mediun_cust_ind,key_cust_ind,exchg_c_bal,exchg_c_bal_yavg,c_exchg_cny_12m_yaug,exchg_cny_dmd_12m_yaug,crg_cst_ind,project_loan_cust_ind,green_loan_cust_ind,ph_loan_cust_ind,manufacture_indu_loan_cust_ind,bill_fin_cust_ind,supply_core_cust_ind,supply_chain_cust_ind,our_bank_credit_lmt,our_bank_credit_bal,our_bank_usd_lmt,our_bank_avl_lmt,exchg_c_loan_bal,exchg_c_loan_yavg,cny_c_loan_bal,amt_mid_i,eva,corp_report_dt,report_crdt_amt,report_crdt_bal,report_crdt_our_bank_amt,report_crdt_our_bank_bal,abnormity_cust_ind,risk_cust_ind,aml_high_lvl_cust_ind,wire_fraud_risk_ind,veason_cust_ind,sleep_cust_ind,loan_overdue_cust_ind,badloan_cust_ind,hhnw_tech_entp_ind,spldnctgdtin_sme_ind,spldnctgdtin_shpe_ind,st_tp_sme_ind,invt_tp_sme_ind,ctytechinvtdmtentp_ind,mecidyidvchpnentp_ind,latest_fnc_round,latest_round_fnc_amt,latest_round_fnc_cny,latest_round_fnc_inv,ipo_ind,starr_market_ind,chinext_ind,neeq_ind,debt_issu_corp_ind,ues_rplymt_tax_y_ind,SH_SCI_RNG,SCIENT_REVOKE_12M_IND,SCIENT_COUNTERFEIT_3Y_IND,SCIENT_DECLINE_LVL_3Y_IND,NO_SCI_TECH_ACHI_2Y_IND,SCI_TECH_RANK_TAIL_2Y_IND,RESE_DEV_PAT_LOW_2Y_IND,HIGH_VAL_PAT_RET_0_2Y_IND,PAT_LAW_BINVA_3Y_IND,CST_MGRP_ID,CST_MGRP_NM,SETL_ACTV_ACCT_IND,MRAQ_LOAN_CUST_IND,MANU_SETTLE_AMT_MON_NUM,PYRL_MON_NUM_12M,PYRL_AMT_M,CFM_CRG_PCT,NUM_PYRL_AMT_12M_AVG,LATEST_PYRL_DT,UNION_MEC_NUM,UES_RPLYMT_TAX_M_IND,CORP_EBNKG_M_IND,CORP_MB_M_IND,CUST_STATUS,IDYCMRC_CAN_IND,dt
MOCK_TAG_0011,MOCK_CUST_0011,MOCK_ECIF_0011,上海澄昕供应链有限公司,913101147000001163,20210530,存续,仓储服务、国内货物运输代理,3700000.00000000,CNY,1739000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310114,上海市嘉定区嘉罗公路91号4幢112室,15,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,黄明博,MOCK_PERSON_0011,黄明博,MOCK_PERSON_0011,MOCK_ORG_SH_JD_04,MOCK_ORG_SH_JD,MOCK_ORG_SH_JD_04,MOCK_ORG_SH_JD,0,1,0,1,1,1,,20250722,20250719,20250721,20250723,0,0.00000000,0,0,1,1,0,1,0,0,0,20250715,1,1,2625306.00000000,4,0,1,0,0,0,0,2742440.40000000,1457731.90000000,1400274.83000000,1258000.18000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,2072000.00000000,1429680.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_27,产业集团27,1,0,12,0,0.00000000,0.00000000,0.00000000,,15,0,1,1,正常,0,20260917
MOCK_TAG_0012,MOCK_CUST_0012,MOCK_ECIF_0012,宁波澄途医疗科技有限公司,91330212700000124E,20130218,存续,医疗器械研发、技术咨询及销售,300000.00000000,CNY,153000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330200,330212,宁波市鄞州区首南东路92号5幢113室,12,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,徐明博,MOCK_PERSON_0012,徐明博,MOCK_PERSON_0012,MOCK_ORG_ZJ_NB_05,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_05,MOCK_ORG_ZJ_NB,1,1,0,1,1,0,20251016,20250123,20250120,20250122,,88,1026964.57000000,8,1,1,1,0,0,0,0,0,20250112,1,1,2493296.00000000,4,0,1,0,0,0,0,120121.97000000,75548.41000000,53815.30000000,45285.14000000,1,0,0,0,0,0,0,0,219600.00000000,88169.40000000,88169.40000000,131430.60000000,88169.40000000,63750.94000000,88169.40000000,0.00000000,0.00000000,20260917,378600.00000000,137459.40000000,219600.00000000,88169.40000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,132000.00000000,CNY,嘉禾产业投资01,0,0,0,0,0,0,0–19,0,0,0,0,0,0,0,0,MOCK_GROUP_49,产业集团49,1,0,12,11,88880.04000000,0.58003170,11670.05193182,20260905,12,0,1,1,正常,0,20260917
MOCK_TAG_0013,MOCK_CUST_0013,MOCK_ECIF_0013,苏州禾川精密制造有限公司,913205717000001323,20210603,存续,工业零部件、自动化设备的研发与制造,3800000.00000000,CNY,2584000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街93号6幢114室,45,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,杨明博,MOCK_PERSON_0010,朱明博,MOCK_PERSON_0013,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,1,1,0,1,1,0,20260316,20220911,20220908,20220910,,228,1866942.44000000,38,1,1,1,0,0,0,0,0,20220903,1,1,2699958.00000000,4,0,1,0,0,0,0,1786000.73000000,2884638.02000000,2568591.68000000,2568591.68000000,1,0,0,0,0,0,0,0,6330800.00000000,0.00000000,0.00000000,6330800.00000000,0.00000000,1098637.29000000,0.00000000,0.00000000,0.00000000,20260917,8952800.00000000,812820.00000000,6330800.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,6,326230.04000000,0.70713073,8188.34403509,20260905,45,0,1,1,正常,0,20260917
MOCK_TAG_0014,MOCK_CUST_0014,MOCK_ECIF_0014,上海禾原食品有限公司,91310114700000140K,20081112,存续,食品加工、预包装食品销售,3700000.00000000,CNY,1998000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310114,上海市嘉定区嘉罗公路94号7幢115室,11,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,胡明博,MOCK_PERSON_0014,胡明博,MOCK_PERSON_0014,MOCK_ORG_SH_JD_07,MOCK_ORG_SH_JD,MOCK_ORG_SH_JD_07,MOCK_ORG_SH_JD,0,1,0,1,1,0,,20230208,20230205,20230207,,0,0.00000000,0,0,1,1,0,0,0,0,0,20230201,1,1,2624810.00000000,5,0,1,0,0,0,0,2294000.06000000,2294000.06000000,2294000.06000000,2294000.06000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,2183000.00000000,1418950.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.00000000,0.00000000,,11,0,1,1,正常,0,20260917
MOCK_TAG_0015,MOCK_CUST_0015,MOCK_ECIF_0015,上海禾辰精密制造有限公司,91310114700000159G,20060507,存续,工业零部件、自动化设备的研发与制造,4700000.00000000,CNY,3948000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310114,上海市嘉定区嘉罗公路95号8幢116室,61,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,胡明博,MOCK_PERSON_0014,林明博,MOCK_PERSON_0015,MOCK_ORG_SH_JD_08,MOCK_ORG_SH_JD,MOCK_ORG_SH_JD_08,MOCK_ORG_SH_JD,1,1,0,1,1,1,20251014,20230622,20230619,20230621,20230623,451,4006013.84000000,41,1,1,1,0,0,0,0,0,20230616,1,1,1379470.00000000,4,0,1,0,0,0,0,658000.22000000,658000.22000000,658000.22000000,658000.22000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1363000.00000000,722390.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,11,0.00000000,0.00000000,8882.51405765,20260825,61,0,1,1,正常,0,20260917
MOCK_TAG_0016,MOCK_CUST_0016,MOCK_ECIF_0016,上海禾宁食品有限公司,91310112700000167E,20191022,存续,食品加工、预包装食品销售,2900000.00000000,CNY,2726000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路96号1幢117室,60,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,何明博,MOCK_PERSON_0016,何明博,MOCK_PERSON_0016,MOCK_ORG_SH_MH_01,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_01,MOCK_ORG_SH_MH,0,1,0,1,1,1,,20220818,20220815,20220817,20220819,0,0.00000000,0,0,1,1,0,0,0,0,0,20220813,1,1,2337666.00000000,4,0,1,0,0,0,0,2447311.55000000,991313.20000000,948072.57000000,841000.53000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,609000.00000000,207060.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_24,产业集团24,1,0,12,0,0.00000000,0.00000000,0.00000000,,60,0,1,1,正常,0,20260917
MOCK_TAG_0017,MOCK_CUST_0017,MOCK_ECIF_0017,上海禾知信息科技有限公司,913101127000001759,20130618,存续,软件开发、信息系统集成及技术咨询,28600000.00000000,CNY,28028000.00000000,CNY,私人控股,私营有限责任公司,中型,310000,310100,310112,上海市闵行区联航路97号2幢118室,500,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,赵远博,MOCK_PERSON_0017,赵远博,MOCK_PERSON_0017,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,1,1,0,1,1,0,20260524,20230809,20230806,20230808,,1920,24120002.02000000,480,1,1,1,0,0,0,0,0,20230729,1,1,2175522.00000000,4,0,1,0,0,1,0,16874000.40000000,16386616.27000000,12867381.67000000,12867381.67000000,1,0,0,0,0,0,0,0,22651200.00000000,12720913.92000000,12720913.92000000,9930286.08000000,12720913.92000000,12233529.79000000,12720913.92000000,0.00000000,0.00000000,20260917,32947200.00000000,16736353.92000000,22651200.00000000,12720913.92000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,A,14014000.00000000,CNY,嘉禾产业投资06,0,0,0,0,0,0,0–19,0,0,0,0,0,0,0,0,MOCK_GROUP_44,产业集团44,1,0,12,4,5340000.50000000,0.68750000,12562.50105208,20260905,500,0,1,1,正常,0,20260917
MOCK_TAG_0018,MOCK_CUST_0018,MOCK_ECIF_0018,宁波禾禾食品有限公司,91330212700000183H,20200314,存续,食品加工、预包装食品销售,6800000.00000000,CNY,6256000.00000000,CNY,私人控股,私营有限责任公司,中型,330000,330200,330212,宁波市鄞州区首南东路98号3幢119室,132,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,钱远博,MOCK_PERSON_0018,钱远博,MOCK_PERSON_0018,MOCK_ORG_ZJ_NB_03,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_03,MOCK_ORG_ZJ_NB,1,1,0,1,1,0,20251011,20241119,20241116,20241118,,1100,7481506.00000000,100,1,1,1,0,0,0,0,0,20241114,1,1,2123226.00000000,5,0,1,0,0,1,0,2108000.99000000,3288266.53000000,2948738.09000000,2948738.09000000,1,0,0,0,0,0,0,0,8296000.00000000,0.00000000,0.00000000,8296000.00000000,0.00000000,1180265.54000000,0.00000000,0.00000000,0.00000000,20260917,8908000.00000000,373320.00000000,8296000.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,11,0.00000000,0.93129771,6801.36909091,20260825,132,0,1,1,正常,0,20260917
MOCK_TAG_0019,MOCK_CUST_0019,MOCK_ECIF_0019,苏州禾润食品股份有限公司,913205717000001916,20090314,存续,食品加工、预包装食品销售,122200000.00000000,CNY,112424000.00000000,CNY,私人控股,私营股份有限公司,大型,320000,320500,320571,苏州市工业园区星湖街99号4幢120室,2388,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,钱远博,MOCK_PERSON_0018,孙远博,MOCK_PERSON_0019,MOCK_ORG_JS_SZ_04,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_04,MOCK_ORG_JS_SZ,0,1,0,1,1,0,,20241022,20241019,20241021,,0,0.00000000,0,0,1,1,0,0,0,0,0,20241013,1,1,1988574.00000000,4,0,1,0,0,0,0,65988000.69000000,65988000.69000000,65988000.69000000,65988000.69000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,72098000.00000000,45421740.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.00000000,0.00000000,,2388,0,1,1,正常,0,20260917
MOCK_TAG_0020,MOCK_CUST_0020,MOCK_ECIF_0020,上海禾森食品有限公司,913101157000002040,20101017,存续,食品加工、预包装食品销售,36300000.00000000,CNY,10890000.00000000,CNY,私人控股,私营有限责任公司,中型,310000,310100,310115,上海市浦东新区金海路100号5幢101室,465,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,李远博,MOCK_PERSON_0020,李远博,MOCK_PERSON_0020,MOCK_ORG_SH_PD_05,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_05,MOCK_ORG_SH_PD,0,1,0,1,1,1,,20250709,20250706,20250708,20250710,0,0.00000000,0,0,1,1,0,0,0,0,0,20250705,1,1,2613192.00000000,4,0,1,0,0,1,0,22506000.62000000,22506000.62000000,22506000.62000000,22506000.62000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,3993000.00000000,838530.00000000,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.00000000,0.00000000,,465,0,1,1,正常,0,20260917
MOCK_TAG_0021,MOCK_CUST_0021,MOCK_ECIF_0021,苏州禾远精密制造有限公司,91320571700000212N,20180307,存续,工业零部件、自动化设备的研发与制造,400000.00000000,CNY,300000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街101号6幢102室,24,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,李远博,MOCK_PERSON_0020,周远博,MOCK_PERSON_0021,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,0,1,0,1,1,1,,20250323,20250320,20250322,20250324,0,0.00000000,0,0,1,1,0,1,0,0,0,20250314,1,1,2319634.00000000,5,0,1,0,0,0,0,100000.99000000,393987.48000000,280648.62000000,280648.62000000,1,0,0,0,1,0,0,0,691600.00000000,353407.60000000,353407.60000000,338192.40000000,353407.60000000,394962.12000000,353407.60000000,0.00000000,0.00000000,20260917,999600.00000000,390367.60000000,691600.00000000,353407.60000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.69187675,0.00000000,,24,0,1,1,正常,0,20260917
MOCK_TAG_0022,MOCK_CUST_0022,MOCK_ECIF_0022,上海禾衡精密制造有限公司,91310112700000220A,20060604,存续,工业零部件、自动化设备的研发与制造,4300000.00000000,CNY,1462000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路102号7幢103室,11,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,吴远博,MOCK_PERSON_0022,吴远博,MOCK_PERSON_0022,MOCK_ORG_SH_MH_07,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_07,MOCK_ORG_SH_MH,1,1,0,1,0,1,20251014,20230811,20230808,,20230812,88,790844.50000000,8,1,1,0,0,0,0,0,0,20230807,1,1,2051332.00000000,3,0,1,0,0,0,0,473000.31000000,473000.31000000,473000.31000000,473000.31000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,1763000.00000000,564160.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_19,产业集团19,1,0,12,11,0.00000000,0.00000000,8986.86931818,20260825,11,0,1,0,正常,0,20260917
MOCK_TAG_0023,MOCK_CUST_0023,MOCK_ECIF_0023,杭州禾昕精密制造有限公司,91330108700000239N,20191103,存续,工业零部件、自动化设备的研发与制造,900000.00000000,CNY,882000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330100,330108,杭州市滨江区江陵路103号8幢104室,20,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,郑远博,MOCK_PERSON_0023,郑远博,MOCK_PERSON_0023,MOCK_ORG_ZJ_HZ_08,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_08,MOCK_ORG_ZJ_HZ,0,0,0,1,0,0,,,20250719,,,0,0.00000000,0,0,1,0,0,0,0,0,0,20250715,1,1,1402682.00000000,3,0,1,0,0,0,0,403200.34000000,504743.40000000,391700.61000000,372300.05000000,1,0,0,0,1,0,0,0,1584000.00000000,339768.00000000,339768.00000000,1244232.00000000,339768.00000000,478122.48000000,339768.00000000,0.00000000,0.00000000,20260917,1953000.00000000,468918.00000000,1584000.00000000,339768.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,576000.00000000,CNY,嘉禾产业投资12,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.81105991,0.00000000,,20,0,1,0,正常,0,20260917
MOCK_TAG_0024,MOCK_CUST_0024,MOCK_ECIF_0024,上海禾途供应链有限公司,91310115700000247D,20170615,存续,仓储服务、国内货物运输代理,1200000.00000000,CNY,780000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路104号1幢105室,31,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,郑远博,MOCK_PERSON_0023,王远博,MOCK_PERSON_0024,MOCK_ORG_SH_PD_01,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_01,MOCK_ORG_SH_PD,1,1,0,1,0,0,20260503,20220703,20220630,,,110,980323.93000000,22,1,1,0,0,0,0,0,0,20220623,1,1,2502674.00000000,4,0,1,0,0,0,0,444000.80000000,695451.66000000,623116.48000000,623116.48000000,1,0,0,0,0,0,0,0,1280400.00000000,0.00000000,0.00000000,1280400.00000000,0.00000000,251450.86000000,0.00000000,0.00000000,0.00000000,20260917,1292400.00000000,5280.00000000,1280400.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,876000.00000000,CNY,嘉禾产业投资01,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,5,183040.98000000,0.99071495,8912.03572727,20260910,31,0,1,0,正常,0,20260917
MOCK_TAG_0025,MOCK_CUST_0025,MOCK_ECIF_0025,上海沐川医疗科技有限公司,91310112700000255W,20100203,存续,医疗器械研发、技术咨询及销售,1500000.00000000,CNY,1485000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路105号2幢106室,63,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,陈远博,MOCK_PERSON_0025,陈远博,MOCK_PERSON_0025,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,0,0,0,1,1,0,,,20260615,20260617,,0,0.00000000,0,0,1,1,0,0,0,0,0,20260606,1,1,810590.00000000,1,0,1,0,0,0,0,210000.59000000,84000.24000000,59835.78000000,59835.78000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,855000.00000000,196650.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,20–39,0,0,0,0,0,0,0,0,,,0,0,4,0,0.00000000,0.00000000,0.00000000,,63,0,1,1,正常,0,20260917
MOCK_TAG_0026,MOCK_CUST_0026,MOCK_ECIF_0026,苏州沐原信息科技有限公司,91320571700000263Y,20210929,存续,软件开发、信息系统集成及技术咨询,4400000.00000000,CNY,2420000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街106号3幢107室,80,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,陈远博,MOCK_PERSON_0025,杨远博,MOCK_PERSON_0026,MOCK_ORG_JS_SZ_03,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_03,MOCK_ORG_JS_SZ,0,1,0,1,1,0,,20250301,20250226,20250228,,0,0.00000000,0,0,1,1,0,0,0,0,0,20250220,1,1,1899556.00000000,3,0,1,0,0,0,0,4775760.24000000,2627947.52000000,2555469.50000000,2376000.12000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,44000.00000000,27720.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,60–79,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.00000000,0.00000000,,80,0,1,1,正常,0,20260917
MOCK_TAG_0027,MOCK_CUST_0027,MOCK_ECIF_0027,宁波沐辰医疗科技有限公司,913302127000002710,20100329,存续,医疗器械研发、技术咨询及销售,39400000.00000000,CNY,38612000.00000000,CNY,私人控股,私营有限责任公司,中型,330000,330200,330212,宁波市鄞州区首南东路107号4幢108室,204,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,黄远博,MOCK_PERSON_0027,黄远博,MOCK_PERSON_0027,MOCK_ORG_ZJ_NB_04,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_04,MOCK_ORG_ZJ_NB,1,1,0,1,1,0,20260501,20250905,20250902,20250904,,756,7796252.80000000,189,1,1,1,0,0,0,0,0,20250826,1,1,1477012.00000000,4,0,1,0,0,1,0,45436081.80000000,27684417.05000000,23511032.37000000,23108137.67000000,1,0,0,0,0,0,0,0,43340000.00000000,11251064.00000000,11251064.00000000,32088936.00000000,11251064.00000000,13941877.91000000,11251064.00000000,0.00000000,0.00000000,20260917,59100000.00000000,14718264.00000000,43340000.00000000,11251064.00000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,40–59,0,0,0,0,0,0,0,0,,,1,0,12,4,0.00000000,0.73333333,10312.50370370,20260820,204,0,1,1,正常,0,20260917
MOCK_TAG_0028,MOCK_CUST_0028,MOCK_ECIF_0028,苏州沐宁信息科技有限公司,9132057170000028XH,20090506,存续,软件开发、信息系统集成及技术咨询,700000.00000000,CNY,644000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街108号5幢109室,84,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,黄远博,MOCK_PERSON_0027,徐远博,MOCK_PERSON_0028,MOCK_ORG_JS_SZ_05,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_05,MOCK_ORG_JS_SZ,1,1,0,1,1,0,20260607,20231211,20231208,20231210,,189,2417626.90000000,63,1,1,1,0,0,0,0,0,20231206,1,1,2124216.00000000,4,0,1,0,0,0,0,945981.45000000,549838.98000000,452845.69000000,378642.12000000,1,0,0,0,0,0,0,0,1050700.00000000,193328.80000000,193328.80000000,857371.20000000,193328.80000000,232996.77000000,193328.80000000,0.00000000,0.00000000,20260917,1120700.00000000,201028.80000000,1050700.00000000,193328.80000000,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,20–39,0,0,0,0,0,0,0,0,,,1,0,12,3,0.00000000,0.93753904,12791.67671958,20260820,84,0,1,1,正常,0,20260917
MOCK_TAG_0029,MOCK_CUST_0029,MOCK_ECIF_0029,苏州沐知商贸有限公司,91320571700000298H,20150413,存续,日用百货、五金及电子产品批发,500000.00000000,CNY,340000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街109号6幢110室,83,F,51,513,5135,1,0,0,1,0,0,0,0,0,0,0,0,0,朱远博,MOCK_PERSON_0029,朱远博,MOCK_PERSON_0029,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,1,0,0,1,0,1,20251205,,20230308,,20230312,513,4127516.19000000,57,1,1,0,0,0,0,0,0,20230227,1,1,2289498.00000000,4,0,1,0,0,0,0,165000.37000000,296739.25000000,243499.85000000,243499.85000000,1,0,0,0,0,0,0,0,610000.00000000,124440.00000000,124440.00000000,485560.00000000,124440.00000000,256178.88000000,124440.00000000,0.00000000,0.00000000,20260917,685000.00000000,143190.00000000,610000.00000000,124440.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,235000.00000000,CNY,嘉禾产业投资06,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,9,0.00000000,0.89051095,8045.84052632,20260820,83,0,1,0,正常,0,20260917
